Customer_ID,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,SeniorCitizen,Churn
C47033,30,2462,73860,Month-to-month,UPI,No,0,No
C47034,21,4307,90447,Two year,Net Banking,Yes,0,No
C47035,47,3264,153408,Month-to-month,Net Banking,Yes,0,No
C47036,54,2658,143532,Two year,Net Banking,Yes,0,No
C47037,17,2252,38284,Two year,Net Banking,No,0,No
C47038,6,4265,25590,Month-to-month,Net Banking,Yes,0,No
C47039,53,4866,257898,Month-to-month,Net Banking,No,0,No
C47040,6,3620,21720,One year,UPI,Yes,1,No
C47041,5,4547,22735,One year,UPI,Yes,0,Yes
C47042,39,432,16848,One year,Net Banking,No,0,No
C47043,7,4108,28756,Two year,Credit Card,Yes,1,Yes
C47044,41,3908,160228,Two year,Net Banking,Yes,0,No
C47045,58,2129,123482,Two year,Credit Card,Yes,1,No
C47046,38,2747,104386,Month-to-month,UPI,Yes,0,No
C47047,13,2094,27222,Two year,Net Banking,No,0,Yes
C47048,18,504,9072,Two year,UPI,Yes,0,No
C47049,2,3840,7680,One year,Net Banking,Yes,0,No
C47050,43,445,19135,One year,UPI,Yes,0,No
C47051,28,3565,99820,Two year,Cash,Yes,0,No
C47052,53,1071,56763,Two year,Credit Card,Yes,0,No
C47053,13,2863,37219,Two year,UPI,Yes,1,No
C47054,34,1555,52870,Month-to-month,UPI,No,0,Yes
C47055,38,4941,187758,Month-to-month,Credit Card,Yes,1,Yes
C47056,7,770,5390,Month-to-month,UPI,Yes,0,No
C47057,27,4448,120096,One year,Net Banking,Yes,0,Yes
C47058,44,4596,202224,Two year,UPI,No,0,Yes
C47059,4,3280,13120,One year,Cash,No,0,No
C47060,40,1297,51880,One year,Cash,No,1,Yes
C47061,53,4173,221169,Two year,Cash,Yes,1,No
C47062,19,3221,61199,Two year,Credit Card,Yes,0,No
C47063,43,2591,111413,One year,Cash,Yes,1,No
C47064,21,405,8505,Month-to-month,UPI,No,0,Yes
C47065,39,3359,131001,Two year,Cash,No,1,No
C47066,60,3366,201960,Month-to-month,Credit Card,Yes,0,Yes
C47067,51,1301,66351,Month-to-month,Net Banking,No,0,No
C47068,24,536,12864,One year,UPI,Yes,1,No
C47069,6,2702,16212,Month-to-month,Credit Card,Yes,0,No
C47070,7,1314,9198,One year,UPI,No,0,No
C47071,57,2084,118788,One year,Cash,No,0,Yes
C47072,17,1078,18326,Two year,Credit Card,No,1,No
C47073,56,2721,152376,One year,UPI,No,1,No
C47074,26,4156,108056,Two year,Cash,Yes,0,No
C47075,30,599,17970,Month-to-month,Credit Card,No,1,Yes
C47076,33,2196,72468,One year,UPI,No,0,No
C47077,17,3540,60180,One year,UPI,Yes,0,No
C47078,28,2556,71568,Two year,Cash,No,1,No
C47079,38,4069,154622,Month-to-month,UPI,Yes,0,Yes
C47080,48,4048,194304,Two year,Credit Card,Yes,0,No
C47081,11,2875,31625,Two year,UPI,Yes,0,No
C47082,52,858,44616,One year,Credit Card,Yes,0,No
C47083,30,3355,100650,One year,Net Banking,Yes,0,No
C47084,44,2290,100760,One year,Net Banking,Yes,0,Yes
C47085,59,3869,228271,Two year,Credit Card,No,0,Yes
C47086,23,544,12512,Month-to-month,UPI,Yes,1,No
C47087,30,3665,109950,Month-to-month,Credit Card,No,0,No
C47088,17,4452,75684,One year,Credit Card,Yes,0,No
C47089,15,4486,67290,Two year,UPI,Yes,0,No
C47090,54,2529,136566,One year,Cash,Yes,0,Yes
C47091,49,4748,232652,Month-to-month,UPI,No,0,No
C47092,32,4769,152608,One year,Cash,Yes,0,No
C47093,38,752,28576,Month-to-month,Credit Card,Yes,0,No
C47094,15,3750,56250,Month-to-month,Credit Card,No,0,No
C47095,36,968,34848,Two year,Net Banking,Yes,0,No
C47096,5,2048,10240,One year,UPI,No,1,Yes
C47097,10,2268,22680,One year,Credit Card,Yes,0,No
C47098,16,3585,57360,One year,Cash,Yes,0,No
C47099,60,833,49980,Two year,UPI,No,0,No
C47100,55,612,33660,Month-to-month,UPI,No,0,Yes
C47101,9,4274,38466,Month-to-month,UPI,No,0,Yes
C47102,55,2370,130350,Month-to-month,Cash,Yes,0,No
C47103,52,2852,148304,Two year,UPI,No,1,No
C47104,47,2129,100063,One year,UPI,No,0,No
C47105,44,3272,143968,Two year,Cash,Yes,1,No
C47106,38,1270,48260,One year,Credit Card,No,0,Yes
C47107,23,2291,52693,One year,Cash,No,0,No
C47108,29,3531,102399,Month-to-month,UPI,Yes,0,No
C47109,19,3396,64524,One year,Cash,Yes,0,No
C47110,58,1175,68150,Month-to-month,Net Banking,Yes,0,No
C47111,58,4919,285302,One year,Net Banking,No,0,Yes
C47112,29,1160,33640,One year,Cash,Yes,1,No
C47113,29,2618,75922,One year,UPI,Yes,1,No
C47114,50,3565,178250,Month-to-month,Cash,No,0,No
C47115,11,924,10164,One year,Credit Card,No,0,No
C47116,27,4971,134217,Month-to-month,Net Banking,Yes,0,Yes
C47117,5,2050,10250,Two year,Cash,No,0,Yes
C47118,57,323,18411,Two year,Net Banking,No,0,No
C47119,57,707,40299,Two year,Net Banking,No,0,No
C47120,28,3000,84000,One year,UPI,Yes,0,No
C47121,41,1210,49610,Month-to-month,Cash,No,1,No
C47122,2,862,1724,One year,UPI,No,1,Yes
C47123,55,910,50050,Month-to-month,Net Banking,Yes,1,No
C47124,26,3733,97058,One year,Cash,No,0,No
C47125,17,1372,23324,One year,Cash,Yes,0,No
C47126,45,4176,187920,Month-to-month,Credit Card,No,0,No
C47127,58,1218,70644,Month-to-month,UPI,Yes,0,Yes
C47128,24,2267,54408,Month-to-month,UPI,No,1,No
C47129,22,3416,75152,Two year,Credit Card,No,0,No
C47130,32,3694,118208,Two year,Net Banking,No,0,Yes
C47131,60,975,58500,One year,Credit Card,Yes,1,No
C47132,14,3768,52752,Month-to-month,Credit Card,Yes,0,No
C47133,46,3761,173006,Month-to-month,UPI,Yes,0,No
C47134,13,3747,48711,Month-to-month,UPI,Yes,0,Yes
C47135,23,3701,85123,One year,Net Banking,No,0,No
C47136,47,2365,111155,Two year,Net Banking,Yes,0,No
C47137,15,1623,24345,Month-to-month,Credit Card,Yes,0,No
C47138,50,1800,90000,Month-to-month,Net Banking,No,0,Yes
C47139,6,1783,10698,One year,Credit Card,No,0,No
C47140,11,4610,50710,Two year,Cash,No,0,No
C47141,52,4283,222716,Month-to-month,UPI,Yes,0,No
C47142,37,3887,143819,Month-to-month,Credit Card,No,0,No
C47143,36,1150,41400,One year,UPI,No,0,No
C47144,29,3795,110055,Two year,UPI,No,0,No
C47145,35,619,21665,One year,Net Banking,Yes,0,No
C47146,3,3796,11388,Two year,UPI,Yes,0,No
C47147,29,2188,63452,Two year,Credit Card,No,1,No
C47148,8,4739,37912,One year,Net Banking,Yes,0,Yes
C47149,25,3765,94125,Month-to-month,UPI,Yes,0,No
C47150,20,2984,59680,Two year,Net Banking,Yes,0,No
C47151,44,3593,158092,One year,Cash,No,0,No
C47152,36,4698,169128,Month-to-month,Net Banking,No,0,No
C47153,30,360,10800,Two year,Credit Card,No,0,No
C47154,43,4521,194403,Two year,UPI,No,1,No
C47155,13,1820,23660,One year,Credit Card,No,0,No
C47156,29,1379,39991,Month-to-month,Cash,Yes,0,No
C47157,8,1979,15832,One year,Credit Card,No,0,No
C47158,2,1623,3246,Two year,Credit Card,No,0,No
C47159,20,2686,53720,Month-to-month,Cash,Yes,0,No
C47160,41,2034,83394,Two year,Cash,No,1,No
C47161,21,2798,58758,Two year,UPI,Yes,1,No
C47162,58,1147,66526,One year,Cash,No,1,No
C47163,38,2148,81624,One year,Net Banking,Yes,0,Yes
C47164,30,2971,89130,One year,Cash,No,1,Yes
C47165,22,1813,39886,One year,Net Banking,No,0,Yes
C47166,42,1923,80766,Two year,Cash,No,1,No
C47167,20,4238,84760,One year,Credit Card,Yes,0,No
C47168,20,1528,30560,One year,UPI,Yes,0,Yes
C47169,27,1744,47088,One year,Cash,Yes,0,No
C47170,37,2952,109224,One year,Cash,No,0,No
C47171,36,3981,143316,Month-to-month,Credit Card,Yes,0,Yes
C47172,48,850,40800,One year,UPI,No,0,Yes
C47173,27,1771,47817,Month-to-month,UPI,No,0,Yes
C47174,26,2493,64818,One year,Credit Card,Yes,0,No
C47175,28,3296,92288,Month-to-month,Cash,Yes,0,No
C47176,44,1981,87164,One year,Net Banking,Yes,0,No
C47177,5,4274,21370,One year,Net Banking,No,0,Yes
C47178,42,3228,135576,Month-to-month,Credit Card,No,0,No
C47179,44,1072,47168,One year,Cash,Yes,0,No
C47180,28,442,12376,Month-to-month,Credit Card,No,0,No
C47181,21,2322,48762,Month-to-month,UPI,Yes,1,No
C47182,54,1624,87696,One year,UPI,No,0,No
C47183,53,3151,167003,Month-to-month,Cash,No,1,No
C47184,1,2853,2853,One year,Cash,Yes,0,Yes
C47185,26,1914,49764,One year,UPI,No,0,No
C47186,49,1172,57428,Month-to-month,Cash,No,1,No
C47187,4,1979,7916,Two year,Net Banking,No,0,No
C47188,45,865,38925,Month-to-month,Cash,No,0,No
C47189,29,1039,30131,One year,Net Banking,No,0,No
C47190,9,2432,21888,Month-to-month,Net Banking,No,0,No
C47191,40,4539,181560,One year,UPI,No,0,No
C47192,21,2655,55755,Two year,Cash,No,1,Yes
C47193,16,1110,17760,One year,Net Banking,No,0,No
C47194,19,2411,45809,Two year,Credit Card,No,0,Yes
C47195,30,1337,40110,Month-to-month,Cash,No,0,No
C47196,57,4161,237177,One year,Credit Card,No,1,Yes
C47197,21,4257,89397,One year,Net Banking,No,0,No
C47198,36,2429,87444,Month-to-month,Net Banking,Yes,0,Yes
C47199,46,2271,104466,Month-to-month,Cash,Yes,0,Yes
C47200,3,4063,12189,Two year,Cash,No,0,Yes
C47201,52,853,44356,Two year,UPI,Yes,0,No
C47202,51,2897,147747,Two year,Net Banking,Yes,0,No
C47203,56,3667,205352,One year,UPI,Yes,0,Yes
C47204,39,3850,150150,One year,Credit Card,Yes,0,No
C47205,59,1039,61301,Month-to-month,UPI,No,0,Yes
C47206,4,3933,15732,Month-to-month,UPI,Yes,0,No
C47207,50,3104,155200,One year,Net Banking,Yes,0,No
C47208,41,1564,64124,Two year,Net Banking,No,0,No
C47209,22,3768,82896,Month-to-month,Net Banking,Yes,0,Yes
C47210,17,1739,29563,Month-to-month,Net Banking,Yes,0,Yes
C47211,57,902,51414,Two year,Credit Card,No,1,Yes
C47212,39,1463,57057,Two year,UPI,No,1,No
C47213,2,2501,5002,Month-to-month,UPI,No,0,Yes
C47214,45,2253,101385,One year,Net Banking,Yes,0,No
C47215,51,4946,252246,Month-to-month,Net Banking,Yes,0,Yes
C47216,42,2525,106050,Month-to-month,Cash,No,0,No
C47217,7,3303,23121,Month-to-month,UPI,No,0,No
C47218,60,3871,232260,One year,Credit Card,No,0,Yes
C47219,31,1485,46035,One year,Cash,Yes,0,No
C47220,39,1054,41106,Month-to-month,Net Banking,No,0,No
C47221,30,1864,55920,Two year,UPI,Yes,0,No
C47222,3,1100,3300,Two year,Credit Card,No,0,No
C47223,7,4710,32970,One year,Net Banking,No,1,No
C47224,14,587,8218,Month-to-month,Cash,Yes,0,No
C47225,44,3251,143044,One year,UPI,Yes,0,No
C47226,6,3437,20622,Month-to-month,Credit Card,No,0,No
C47227,4,4977,19908,One year,Net Banking,No,0,No
C47228,47,4890,229830,Month-to-month,Credit Card,No,0,No
C47229,57,3638,207366,One year,UPI,No,1,No
C47230,40,2060,82400,Month-to-month,Credit Card,No,0,No
C47231,47,3480,163560,Month-to-month,Net Banking,Yes,0,No
C47232,23,2557,58811,One year,UPI,Yes,1,No
C47233,43,1387,59641,Month-to-month,UPI,Yes,0,No
C47234,3,1141,3423,Two year,Net Banking,Yes,1,No
C47235,37,1359,50283,One year,UPI,No,0,No
C47236,30,350,10500,One year,Credit Card,Yes,0,Yes
C47237,57,3200,182400,One year,Net Banking,No,1,Yes
C47238,54,3412,184248,One year,UPI,No,0,No
C47239,36,1380,49680,One year,Net Banking,Yes,0,No
C47240,28,2222,62216,Month-to-month,Cash,No,0,Yes
C47241,21,1399,29379,Month-to-month,Net Banking,No,0,No
C47242,55,3718,204490,One year,UPI,No,0,No
C47243,27,2962,79974,Month-to-month,Credit Card,Yes,1,No
C47244,53,2227,118031,Two year,Cash,Yes,0,No
C47245,13,3207,41691,One year,UPI,No,0,No
C47246,57,3602,205314,Two year,Credit Card,No,0,No
C47247,18,4328,77904,Two year,Cash,No,1,No
C47248,17,4430,75310,One year,UPI,Yes,0,Yes
C47249,58,2933,170114,Two year,Net Banking,No,0,No
C47250,19,1429,27151,Month-to-month,UPI,No,0,Yes
C47251,27,4848,130896,Two year,Net Banking,No,0,No
C47252,40,1578,63120,Two year,Net Banking,Yes,0,No
C47253,44,950,41800,Two year,Cash,Yes,1,No
C47254,37,2796,103452,Two year,Credit Card,No,0,No
C47255,46,844,38824,Two year,Cash,Yes,0,No
C47256,41,2480,101680,One year,UPI,No,0,Yes
C47257,3,2574,7722,Two year,Net Banking,Yes,0,No
C47258,42,4330,181860,One year,Credit Card,No,0,No
C47259,34,4772,162248,Month-to-month,Cash,Yes,0,Yes
C47260,28,575,16100,One year,UPI,Yes,0,No
C47261,15,3135,47025,Two year,UPI,No,0,No
C47262,35,3442,120470,Month-to-month,Cash,Yes,1,No
C47263,42,1235,51870,Month-to-month,Cash,No,0,Yes
C47264,23,580,13340,Month-to-month,UPI,No,0,No
C47265,50,2496,124800,Month-to-month,Net Banking,No,0,No
C47266,29,623,18067,Two year,Credit Card,Yes,1,No
C47267,51,4348,221748,One year,Net Banking,No,0,Yes
C47268,13,4850,63050,One year,Credit Card,No,0,No
C47269,56,3062,171472,Two year,Net Banking,No,1,No
C47270,11,2145,23595,One year,Credit Card,Yes,0,No
C47271,47,3953,185791,One year,UPI,Yes,0,No
C47272,17,1977,33609,One year,UPI,Yes,0,No
C47273,48,4593,220464,Month-to-month,UPI,No,1,No
C47274,28,4513,126364,Month-to-month,Net Banking,Yes,0,No
C47275,44,2576,113344,Two year,Cash,No,0,No
C47276,14,705,9870,One year,Net Banking,No,1,No
C47277,2,4802,9604,Month-to-month,UPI,No,0,Yes
C47278,23,802,18446,Month-to-month,UPI,No,1,No
C47279,49,1781,87269,Two year,Credit Card,Yes,0,Yes
C47280,13,4457,57941,One year,UPI,Yes,1,Yes
C47281,37,845,31265,Month-to-month,Credit Card,No,0,No
C47282,16,1550,24800,Two year,UPI,Yes,1,No
C47283,46,3484,160264,Two year,Credit Card,Yes,0,No
C47284,36,3788,136368,Two year,Credit Card,No,1,No
C47285,26,2347,61022,Two year,Net Banking,Yes,0,No
C47286,14,3923,54922,Two year,UPI,No,0,No
C47287,43,1728,74304,Two year,Cash,No,0,Yes
C47288,22,4951,108922,Two year,Cash,No,0,No
C47289,48,1169,56112,Two year,UPI,Yes,0,No
C47290,59,2089,123251,Two year,UPI,No,0,No
C47291,6,4707,28242,Month-to-month,UPI,Yes,0,No
C47292,37,1966,72742,One year,Cash,Yes,1,Yes
C47293,54,4972,268488,One year,Credit Card,No,0,No
C47294,39,4378,170742,Two year,Cash,Yes,0,No
C47295,52,4209,218868,Month-to-month,Net Banking,No,0,No
C47296,48,3438,165024,Two year,Cash,No,0,No
C47297,17,1076,18292,One year,UPI,No,0,No
C47298,43,1962,84366,One year,UPI,No,0,No
C47299,33,2455,81015,Month-to-month,Credit Card,Yes,0,No
C47300,4,3482,13928,Two year,Cash,No,0,No
C47301,2,3364,6728,One year,Credit Card,Yes,0,No
C47302,7,3444,24108,One year,Cash,No,1,Yes
C47303,34,3135,106590,Month-to-month,Net Banking,No,0,No
C47304,26,2899,75374,Month-to-month,Credit Card,No,0,No
C47305,42,422,17724,Month-to-month,Cash,Yes,0,No
C47306,6,2835,17010,Two year,Net Banking,No,0,No
C47307,16,4194,67104,Month-to-month,Net Banking,Yes,0,No
C47308,9,4318,38862,Month-to-month,Cash,Yes,0,No
C47309,37,1900,70300,Month-to-month,Net Banking,No,0,No
C47310,53,4774,253022,Two year,Cash,Yes,0,No
C47311,4,796,3184,One year,UPI,Yes,1,Yes
C47312,60,3348,200880,Month-to-month,Net Banking,Yes,0,No
C47313,33,1764,58212,Two year,UPI,No,0,No
C47314,46,470,21620,Month-to-month,Net Banking,No,0,No
C47315,42,3959,166278,Two year,Cash,Yes,0,No
C47316,4,3552,14208,One year,Cash,Yes,0,No
C47317,25,2683,67075,One year,Cash,No,0,No
C47318,7,1817,12719,One year,Credit Card,Yes,0,Yes
C47319,13,3022,39286,Month-to-month,Credit Card,No,1,No
C47320,45,1819,81855,Month-to-month,Cash,Yes,0,Yes
C47321,4,4427,17708,Month-to-month,Credit Card,Yes,0,Yes
C47322,55,4531,249205,One year,Net Banking,Yes,0,No
C47323,6,3892,23352,Month-to-month,Cash,No,0,No
C47324,45,1896,85320,Month-to-month,Credit Card,No,0,Yes
C47325,11,1823,20053,One year,Net Banking,No,0,Yes
C47326,38,2818,107084,Two year,Net Banking,No,0,No
C47327,30,3484,104520,One year,Credit Card,No,1,No
C47328,10,1414,14140,One year,Cash,Yes,0,No
C47329,8,952,7616,Month-to-month,Net Banking,Yes,0,No
C47330,40,4625,185000,Two year,Cash,No,0,Yes
C47331,54,3473,187542,One year,Credit Card,No,1,Yes
C47332,56,3271,183176,One year,Cash,No,0,No
C47333,43,3890,167270,Two year,UPI,Yes,0,Yes
C47334,17,4473,76041,One year,Credit Card,Yes,0,Yes
C47335,42,2453,103026,Two year,Cash,No,1,No
C47336,45,1568,70560,Month-to-month,Cash,Yes,0,No
C47337,8,1143,9144,One year,Cash,No,0,No
C47338,5,3462,17310,One year,Credit Card,No,0,Yes
C47339,40,3404,136160,Month-to-month,Net Banking,No,1,No
C47340,36,3277,117972,Two year,Credit Card,No,0,No
C47341,47,496,23312,Two year,Cash,No,0,No
C47342,49,3585,175665,Month-to-month,Net Banking,Yes,0,No
C47343,45,4855,218475,Two year,Credit Card,Yes,1,Yes
C47344,13,2508,32604,Two year,Net Banking,Yes,0,No
C47345,30,3209,96270,One year,Cash,Yes,0,No
C47346,53,1973,104569,Month-to-month,UPI,No,0,No
C47347,55,2564,141020,One year,Cash,Yes,0,No
C47348,19,4097,77843,Month-to-month,Credit Card,No,0,No
C47349,3,511,1533,Two year,UPI,No,0,No
C47350,10,400,4000,Two year,UPI,Yes,0,No
C47351,32,521,16672,Two year,Credit Card,Yes,0,No
C47352,10,2793,27930,Two year,Credit Card,No,0,No
C47353,10,1725,17250,Month-to-month,UPI,No,0,No
C47354,21,2072,43512,One year,UPI,No,0,Yes
C47355,33,578,19074,One year,Credit Card,No,1,Yes
C47356,42,2021,84882,Two year,UPI,Yes,0,No
C47357,6,3177,19062,Month-to-month,Cash,No,1,No
C47358,8,1221,9768,Two year,Cash,Yes,0,No
C47359,39,823,32097,Two year,UPI,No,0,No
C47360,16,2696,43136,One year,Net Banking,Yes,0,No
C47361,60,1335,80100,Two year,UPI,Yes,0,No
C47362,58,1074,62292,Month-to-month,Cash,No,0,Yes
C47363,30,1846,55380,Two year,UPI,No,0,No
C47364,18,1958,35244,Two year,UPI,Yes,0,No
C47365,48,4123,197904,Two year,Credit Card,No,0,No
C47366,49,2627,128723,One year,UPI,No,0,No
C47367,53,3556,188468,Two year,Net Banking,Yes,0,No
C47368,15,2759,41385,One year,Cash,No,0,No
C47369,20,1670,33400,Month-to-month,Cash,No,0,No
C47370,16,3160,50560,One year,Cash,No,0,Yes
C47371,31,3057,94767,Two year,UPI,Yes,0,No
C47372,56,2759,154504,Two year,Cash,No,0,Yes
C47373,42,1966,82572,Two year,Net Banking,No,0,No
C47374,22,2093,46046,One year,Cash,No,0,No
C47375,7,2513,17591,Month-to-month,Net Banking,No,0,No
C47376,32,2976,95232,Month-to-month,UPI,Yes,0,No
C47377,38,4545,172710,Two year,Credit Card,Yes,0,No
C47378,31,1392,43152,One year,Cash,Yes,0,No
C47379,26,3756,97656,One year,Net Banking,No,0,No
C47380,50,3183,159150,Month-to-month,Credit Card,Yes,0,Yes
C47381,8,730,5840,Two year,Credit Card,No,0,Yes
C47382,52,361,18772,Month-to-month,Net Banking,Yes,0,Yes
C47383,42,4612,193704,One year,Net Banking,Yes,0,No
C47384,20,4815,96300,One year,Credit Card,No,0,No
C47385,3,3747,11241,One year,Credit Card,Yes,0,Yes
C47386,17,2350,39950,One year,Net Banking,No,0,Yes
C47387,27,4669,126063,One year,Credit Card,Yes,0,No
C47388,27,3400,91800,Two year,UPI,No,0,No
C47389,26,1719,44694,Two year,UPI,Yes,0,Yes
C47390,1,4364,4364,Two year,Net Banking,Yes,0,Yes
C47391,43,420,18060,One year,Credit Card,Yes,0,Yes
C47392,57,4515,257355,One year,UPI,Yes,0,No
C47393,50,2710,135500,Month-to-month,Credit Card,No,0,No
C47394,12,4684,56208,Month-to-month,Cash,No,0,No
C47395,9,571,5139,One year,Net Banking,Yes,0,Yes
C47396,9,4788,43092,Month-to-month,Cash,No,0,No
C47397,59,3694,217946,One year,Cash,No,0,No
C47398,47,4923,231381,One year,Net Banking,No,1,No
C47399,49,4986,244314,Two year,Credit Card,Yes,0,No
C47400,54,2556,138024,One year,Net Banking,Yes,0,No
C47401,42,1887,79254,One year,Credit Card,Yes,0,No
C47402,20,4989,99780,Two year,Net Banking,No,0,Yes
C47403,33,619,20427,One year,Cash,No,0,No
C47404,51,2243,114393,Month-to-month,Credit Card,Yes,0,Yes
C47405,24,667,16008,Month-to-month,Net Banking,No,0,No
C47406,57,1329,75753,Two year,Net Banking,Yes,0,Yes
C47407,23,3531,81213,One year,Cash,No,0,No
C47408,18,3828,68904,One year,Cash,Yes,0,No
C47409,9,2576,23184,Month-to-month,Net Banking,Yes,0,No
C47410,25,1225,30625,Two year,UPI,No,0,Yes
C47411,35,3202,112070,Two year,Cash,Yes,0,No
C47412,25,3277,81925,One year,Cash,No,0,No
C47413,20,1206,24120,One year,UPI,Yes,0,No
C47414,56,2641,147896,One year,Cash,Yes,0,No
C47415,24,2681,64344,Two year,Net Banking,Yes,0,No
C47416,22,1910,42020,Two year,Net Banking,No,1,No
C47417,26,4589,119314,Two year,Net Banking,No,0,Yes
C47418,2,4184,8368,Two year,Cash,No,1,No
C47419,27,4309,116343,Month-to-month,Cash,No,0,No
C47420,9,1115,10035,One year,Net Banking,Yes,0,Yes
C47421,17,3415,58055,Month-to-month,Credit Card,No,0,Yes
C47422,10,3704,37040,Two year,UPI,Yes,0,No
C47423,47,2359,110873,One year,Net Banking,Yes,0,Yes
C47424,32,3701,118432,Month-to-month,Net Banking,Yes,1,No
C47425,27,2603,70281,One year,Net Banking,No,0,No
C47426,9,446,4014,One year,UPI,No,0,No
C47427,42,840,35280,Month-to-month,Cash,No,0,No
C47428,1,556,556,Two year,Cash,Yes,0,No
C47429,4,2235,8940,Two year,UPI,No,0,No
C47430,49,3110,152390,One year,Credit Card,No,0,No
C47431,4,489,1956,Month-to-month,Credit Card,Yes,0,Yes
C47432,23,1940,44620,Two year,Net Banking,No,0,No
C47433,50,3634,181700,Month-to-month,Net Banking,No,0,No
C47434,59,1955,115345,Month-to-month,Cash,Yes,0,No
C47435,22,2186,48092,Month-to-month,Net Banking,No,0,No
C47436,35,3091,108185,One year,Net Banking,No,0,No
C47437,12,2648,31776,Month-to-month,Cash,Yes,0,No
C47438,20,4044,80880,One year,Net Banking,Yes,1,No
C47439,29,3900,113100,One year,Credit Card,Yes,0,No
C47440,20,1983,39660,One year,Net Banking,No,0,No
C47441,20,4851,97020,Month-to-month,UPI,Yes,0,No
C47442,60,680,40800,One year,Credit Card,No,0,No
C47443,50,3879,193950,One year,UPI,No,0,No
C47444,52,3356,174512,One year,UPI,No,0,No
C47445,57,497,28329,Month-to-month,UPI,Yes,1,Yes
C47446,14,2298,32172,Month-to-month,Credit Card,Yes,0,Yes
C47447,49,3178,155722,Two year,Cash,No,0,Yes
C47448,49,3760,184240,Month-to-month,Net Banking,No,0,No
C47449,27,547,14769,Two year,UPI,Yes,0,Yes
C47450,44,4038,177672,Month-to-month,Credit Card,No,1,No
C47451,8,928,7424,Two year,Credit Card,Yes,0,No
C47452,37,832,30784,Month-to-month,Net Banking,No,0,Yes
C47453,9,4016,36144,Two year,UPI,Yes,0,Yes
C47454,28,4874,136472,Month-to-month,Net Banking,Yes,0,No
C47455,6,3330,19980,One year,UPI,No,1,No
C47456,19,1523,28937,Month-to-month,Cash,Yes,1,Yes
C47457,35,3316,116060,One year,UPI,No,1,No
C47458,21,626,13146,Month-to-month,UPI,No,1,No
C47459,1,866,866,Two year,Cash,No,1,No
C47460,7,1123,7861,Two year,Credit Card,Yes,0,No
C47461,13,476,6188,One year,Credit Card,Yes,0,No
C47462,48,3175,152400,Two year,Credit Card,Yes,0,Yes
C47463,52,512,26624,Month-to-month,Credit Card,No,0,Yes
C47464,29,3907,113303,One year,Net Banking,No,1,Yes
C47465,57,3772,215004,One year,Net Banking,Yes,0,Yes
C47466,27,4623,124821,One year,Credit Card,Yes,0,Yes
C47467,44,1345,59180,One year,Cash,No,0,Yes
C47468,8,4157,33256,Month-to-month,UPI,No,1,Yes
C47469,58,4589,266162,Month-to-month,Net Banking,Yes,0,No
C47470,47,4068,191196,Two year,Net Banking,Yes,0,Yes
C47471,55,654,35970,Two year,UPI,No,0,No
C47472,37,1447,53539,One year,Cash,No,0,No
C47473,6,686,4116,Two year,UPI,No,1,No
C47474,55,1458,80190,Two year,Cash,No,0,No
C47475,5,2598,12990,Month-to-month,Cash,No,0,No
